#X,Y,Z,attr 
 52967.702, 60500.000,  -693.878,     0.786
 24505.590, 60500.000,  -592.687,     0.852
 12580.124, 60500.000,  -569.558,     0.819
 45812.422, 60500.000,  -740.136,     0.554
 40247.205, 60500.000,  -664.966,     0.778
 33648.447, 60500.000,  -618.707,     0.591
 24505.590, 60500.000,  -621.599,     0.933
 55352.795, 60500.000,  -745.918,     0.654
 40088.199, 60500.000,  -682.313,     0.866
 11785.093, 60500.000,  -566.667,     0.847
 51536.646, 60500.000,  -711.224,     0.685
 29752.795, 60500.000,  -690.986,     0.280
 49310.559, 60500.000,  -748.810,     0.384
 20768.944, 60500.000,  -653.401,     0.472
 53206.211, 60500.000,  -748.810,     0.839
 55591.304, 60500.000,  -760.374,     0.933
 32058.385, 60500.000,  -653.401,     0.861
 24982.609, 60500.000,  -685.204,     0.404
 14011.180, 60500.000,  -586.905,     0.965
 55909.317, 60500.000,  -783.503,     0.301
 39531.677, 60500.000,  -688.095,     0.849
 17429.814, 60500.000,  -598.469,     0.690
 60440.994, 60500.000,  -737.245,     0.883
 39293.168, 60500.000,  -656.293,     0.220
 19814.907, 60500.000,  -601.361,     0.649
 19655.901, 60500.000,  -581.122,     0.879
 60043.478, 60500.000,  -705.442,     0.960
 31263.354, 60500.000,  -693.878,     0.295
 11069.565, 60500.000,  -621.599,     0.681
 36033.540, 60500.000,  -653.401,     0.974
 11467.081, 60500.000,  -621.599,     0.823
 19337.888, 60500.000,  -627.381,     0.531
 50503.106, 60500.000,  -676.531,     0.157
 12580.124, 60500.000,  -601.361,     0.753
 25618.634, 60500.000,  -575.340,     0.937
 40803.727, 60500.000,  -696.769,     0.821
 37623.602, 60500.000,  -676.531,     0.800
 40565.217, 60500.000,  -682.313,     0.897
 25380.124, 60500.000,  -664.966,     0.384
 11308.075, 60500.000,  -601.361,     0.963
 56783.851, 60500.000,  -763.265,     0.646
 11387.578, 60500.000,  -589.796,     0.742
 22756.522, 60500.000,  -679.422,     0.747
 39134.161, 60500.000,  -662.075,     0.810
 31978.882, 60500.000,  -644.728,     0.775
 19178.882, 60500.000,  -636.054,     0.958
 51536.646, 60500.000,  -743.027,     0.881
 54955.280, 60500.000,  -714.116,     0.969
 39690.683, 60500.000,  -725.680,     0.323
 19814.907, 60500.000,  -676.531,     0.669
 21007.453, 60500.000,  -610.034,     0.774
 57022.360, 60500.000,  -751.701,     0.902
 16396.273, 60500.000,  -572.449,     0.734
 15601.242, 60500.000,  -633.163,     0.938
 28639.752, 60500.000,  -638.946,     0.786
 59725.466, 60500.000,  -766.156,     0.799
 23313.043, 60500.000,  -679.422,     0.792
 22279.503, 60500.000,  -630.272,     0.751
 34761.491, 60500.000,  -644.728,     0.926
 48833.540, 60500.000,  -696.769,     0.942
 16237.267, 60500.000,  -560.884,     0.542
 28401.242, 60500.000,  -584.014,     0.580
 11864.596, 60500.000,  -647.619,     0.427
 59566.460, 60500.000,  -708.333,     0.910
 14408.696, 60500.000,  -584.014,     0.861
 41280.745, 60500.000,  -696.769,     0.726
 47959.006, 60500.000,  -705.442,     0.567
 29116.770, 60500.000,  -688.095,     0.483
 54160.248, 60500.000,  -693.878,     0.897
 27288.199, 60500.000,  -685.204,     0.793
 35000.000, 60500.000,  -670.748,     0.552
 54398.758, 60500.000,  -688.095,     0.644
 57101.863, 60500.000,  -688.095,     0.941
 12103.106, 60500.000,  -647.619,     0.525
 60281.988, 60500.000,  -696.769,     0.087
 30547.826, 60500.000,  -624.490,     0.959
 36272.050, 60500.000,  -636.054,     0.132
 10195.031, 60500.000,  -612.925,     0.825
 24823.602, 60500.000,  -581.122,     0.559
 60520.497, 60500.000,  -714.116,     0.942
 44540.373, 60500.000,  -722.789,     0.937
 29911.801, 60500.000,  -604.252,     0.535
 15362.733, 60500.000,  -557.993,     0.969
 23154.037, 60500.000,  -589.796,     0.706
 51536.646, 60500.000,  -699.660,     0.819
 34204.969, 60500.000,  -667.857,     0.900
 37782.609, 60500.000,  -676.531,     0.769
 19814.907, 60500.000,  -656.293,     0.465
 25300.621, 60500.000,  -633.163,     0.673
 29275.776, 60500.000,  -638.946,     0.788
 41201.242, 60500.000,  -696.769,     0.849
 49469.565, 60500.000,  -728.571,     0.623
 49390.062, 60500.000,  -688.095,     0.788
 55829.814, 60500.000,  -780.612,     0.480
 12023.602, 60500.000,  -630.272,     0.747
 26811.180, 60500.000,  -664.966,     0.450
 32376.398, 60500.000,  -656.293,     0.905
 22359.006, 60500.000,  -633.163,     0.859
 45891.925, 60500.000,  -711.224,     0.643
 16475.776, 60500.000,  -581.122,     0.929
 28401.242, 60500.000,  -638.946,     0.902
 58771.429, 60500.000,  -693.878,     0.964
 22995.031, 60500.000,  -618.707,     0.683
 19496.894, 60500.000,  -641.837,     0.890
 14011.180, 60500.000,  -627.381,     0.826
 44301.863, 60500.000,  -714.116,     0.522
 40406.211, 60500.000,  -722.789,     0.874
 28083.230, 60500.000,  -589.796,     0.815
 13295.652, 60500.000,  -601.361,     0.867
 11944.099, 60500.000,  -638.946,     0.821
 21484.472, 60500.000,  -624.490,     0.664
 11705.590, 60500.000,  -552.211,     0.794
 58294.410, 60500.000,  -696.769,     0.962
 25380.124, 60500.000,  -659.184,     0.361
 33091.925, 60500.000,  -650.510,     0.908
 25857.143, 60500.000,  -618.707,     0.857
 19019.876, 60500.000,  -592.687,     0.925
 52967.702, 60500.000,  -708.333,     0.819
 51377.640, 60500.000,  -711.224,     0.543
 11387.578, 60500.000,  -650.510,     0.386
 60520.497, 60500.000,  -760.374,     0.659
 57419.876, 60500.000,  -731.463,     0.749
 41996.273, 60500.000,  -662.075,     0.227
 57737.888, 60500.000,  -743.027,     0.537
 52331.677, 60500.000,  -728.571,     0.389
  9400.000, 60500.000,  -641.837,     0.636
 47004.969, 60500.000,  -734.354,     0.957
 57499.379, 60500.000,  -754.592,     0.872
 34443.478, 60500.000,  -638.946,     0.974
 52649.689, 60500.000,  -745.918,     0.894
 24744.099, 60500.000,  -644.728,     0.944
 29832.298, 60500.000,  -633.163,     0.847
 25936.646, 60500.000,  -586.905,     0.773
 58214.907, 60500.000,  -740.136,     0.848
 24267.081, 60500.000,  -595.578,     0.741
 11149.068, 60500.000,  -566.667,     0.975
 48833.540, 60500.000,  -705.442,     0.695
 50821.118, 60500.000,  -745.918,     0.673
 44460.870, 60500.000,  -702.551,     0.789
 49390.062, 60500.000,  -745.918,     0.597
 36749.068, 60500.000,  -702.551,     0.865
 28401.242, 60500.000,  -685.204,     0.779
 35318.012, 60500.000,  -682.313,     0.547
 54319.255, 60500.000,  -705.442,     0.910
 17191.304, 60500.000,  -664.966,     0.614
 50821.118, 60500.000,  -751.701,     0.320
 56704.348, 60500.000,  -766.156,     0.559
 54875.776, 60500.000,  -719.898,     0.944
 40883.230, 60500.000,  -702.551,     0.491
 48674.534, 60500.000,  -714.116,     0.874
 49231.056, 60500.000,  -690.986,     0.890
 60440.994, 60500.000,  -812.415,     0.058
 13295.652, 60500.000,  -557.993,     0.965
 40883.230, 60500.000,  -714.116,     0.929
 56545.342, 60500.000,  -711.224,     0.678
 21245.963, 60500.000,  -679.422,     0.834
 31263.354, 60500.000,  -604.252,     0.533
 12103.106, 60500.000,  -581.122,     0.655
 58850.932, 60500.000,  -717.007,     0.912
 41837.267, 60500.000,  -690.986,     0.886
 43188.820, 60500.000,  -711.224,     0.519
 43745.342, 60500.000,  -737.245,     0.352
 36431.056, 60500.000,  -714.116,     0.444
 35079.503, 60500.000,  -667.857,     0.670
 47163.975, 60500.000,  -725.680,     0.739
 17032.298, 60500.000,  -662.075,     0.551
 22359.006, 60500.000,  -659.184,     0.432
 23631.056, 60500.000,  -641.837,     0.882
 16157.764, 60500.000,  -653.401,     0.788
 44699.379, 60500.000,  -673.639,     0.857
 14885.714, 60500.000,  -656.293,     0.483
 50185.093, 60500.000,  -743.027,     0.593
 46925.466, 60500.000,  -696.769,     0.953
 21325.466, 60500.000,  -682.313,     0.431
 40008.696, 60500.000,  -719.898,     0.903
 54398.758, 60500.000,  -743.027,     0.590
 18940.373, 60500.000,  -641.837,     0.940
 52888.199, 60500.000,  -769.048,     0.331
 14965.217, 60500.000,  -641.837,     0.973
 48038.509, 60500.000,  -688.095,     0.682
 50503.106, 60500.000,  -685.204,     0.634
 29116.770, 60500.000,  -612.925,     0.777
 22200.000, 60500.000,  -627.381,     0.730
 20848.447, 60500.000,  -592.687,     0.890
 21484.472, 60500.000,  -589.796,     0.895
 11626.087, 60500.000,  -581.122,     0.538
 42870.807, 60500.000,  -717.007,     0.782
 14170.186, 60500.000,  -581.122,     0.969
 44142.857, 60500.000,  -708.333,     0.526
 58771.429, 60500.000,  -771.939,     0.814
 10274.534, 60500.000,  -618.707,     0.588
 15839.752, 60500.000,  -604.252,     0.670
 23710.559, 60500.000,  -604.252,     0.987
 38259.627, 60500.000,  -717.007,     0.812
 10274.534, 60500.000,  -575.340,     0.811
 46209.938, 60500.000,  -725.680,     0.824
 60600.000, 60500.000,  -795.068,     0.741
 17429.814, 60500.000,  -560.884,     0.044
 12739.130, 60500.000,  -650.510,     0.349
 21007.453, 60500.000,  -627.381,     0.595
 40167.702, 60500.000,  -719.898,     0.859
 55988.820, 60500.000,  -757.483,     0.976
 20927.950, 60500.000,  -621.599,     0.666
 10354.037, 60500.000,  -612.925,     0.760
 35636.025, 60500.000,  -638.946,     0.544
 45017.391, 60500.000,  -728.571,     0.944
 30706.832, 60500.000,  -682.313,     0.807
 26334.161, 60500.000,  -592.687,     0.485
 56465.839, 60500.000,  -722.789,     0.795
 42552.795, 60500.000,  -719.898,     0.881
 13375.155, 60500.000,  -543.537,     0.059
 43109.317, 60500.000,  -682.313,     0.545
 46050.932, 60500.000,  -734.354,     0.918
 15919.255, 60500.000,  -627.381,     0.852
 55352.795, 60500.000,  -699.660,     0.957
 56863.354, 60500.000,  -774.830,     0.541
 60122.981, 60500.000,  -737.245,     0.813
 21722.981, 60500.000,  -656.293,     0.391
 49946.584, 60500.000,  -743.027,     0.618
 24903.106, 60500.000,  -688.095,     0.262
 34522.981, 60500.000,  -699.660,     0.866
 42234.783, 60500.000,  -702.551,     0.876
 29593.789, 60500.000,  -601.361,     0.531
 41360.248, 60500.000,  -667.857,     0.875
 22120.497, 60500.000,  -682.313,     0.452
 12262.112, 60500.000,  -604.252,     0.882
 25857.143, 60500.000,  -621.599,     0.950
 30229.814, 60500.000,  -690.986,     0.274
 20212.422, 60500.000,  -627.381,     0.588
 22995.031, 60500.000,  -664.966,     0.877
 21563.975, 60500.000,  -595.578,     0.820
 42314.286, 60500.000,  -682.313,     0.722
 14329.193, 60500.000,  -566.667,     0.969
 37385.093, 60500.000,  -693.878,     0.530
 47561.491, 60500.000,  -722.789,     0.507
 11785.093, 60500.000,  -555.102,     0.981
 37226.087, 60500.000,  -647.619,     0.831
 48277.019, 60500.000,  -690.986,     0.799
 45653.416, 60500.000,  -705.442,     0.873
 35636.025, 60500.000,  -690.986,     0.728
 51775.155, 60500.000,  -734.354,     0.746
 30229.814, 60500.000,  -624.490,     0.989
 22279.503, 60500.000,  -601.361,     0.924
 21802.484, 60500.000,  -610.034,     0.692
 56306.832, 60500.000,  -728.571,     0.896
 33966.460, 60500.000,  -633.163,     0.738
 54557.764, 60500.000,  -734.354,     0.539
 26572.671, 60500.000,  -618.707,     0.981
 15442.236, 60500.000,  -578.231,     0.635
 15521.739, 60500.000,  -598.469,     0.686
 54319.255, 60500.000,  -743.027,     0.682
 51457.143, 60500.000,  -699.660,     0.916
 41837.267, 60500.000,  -682.313,     0.584
 23313.043, 60500.000,  -604.252,     0.948
 24108.075, 60500.000,  -682.313,     0.559
 27288.199, 60500.000,  -647.619,     0.763
 36749.068, 60500.000,  -679.422,     0.785
 10433.540, 60500.000,  -575.340,     0.664
 11149.068, 60500.000,  -615.816,     0.593
 43506.832, 60500.000,  -728.571,     0.915
 18065.839, 60500.000,  -572.449,     0.766
 22995.031, 60500.000,  -630.272,     0.890
 45573.913, 60500.000,  -679.422,     0.760
 29752.795, 60500.000,  -647.619,     0.913
 19735.404, 60500.000,  -615.816,     0.971
 27129.193, 60500.000,  -685.204,     0.586
 21563.975, 60500.000,  -621.599,     0.605
 20609.938, 60500.000,  -601.361,     0.929
 56942.857, 60500.000,  -708.333,     0.688
 29673.292, 60500.000,  -604.252,     0.534
 49469.565, 60500.000,  -745.918,     0.593
 54637.267, 60500.000,  -771.939,     0.429
 37703.106, 60500.000,  -688.095,     0.903
 23154.037, 60500.000,  -627.381,     0.674
 14885.714, 60500.000,  -586.905,     0.784
 45891.925, 60500.000,  -690.986,     0.906
 39849.689, 60500.000,  -693.878,     0.785
 29752.795, 60500.000,  -598.469,     0.648
 35556.522, 60500.000,  -650.510,     0.927
 40485.714, 60500.000,  -688.095,     0.654
 40406.211, 60500.000,  -682.313,     0.880
 55591.304, 60500.000,  -722.789,     0.833
 17986.335, 60500.000,  -601.361,     0.709
 31342.857, 60500.000,  -656.293,     0.812
 26254.658, 60500.000,  -575.340,     0.843
 51695.652, 60500.000,  -705.442,     0.910
 19417.391, 60500.000,  -659.184,     0.775
 54319.255, 60500.000,  -771.939,     0.442
 17906.832, 60500.000,  -630.272,     0.738
 49549.068, 60500.000,  -748.810,     0.375
 25141.615, 60500.000,  -578.231,     0.785
 55829.814, 60500.000,  -711.224,     0.608
 54955.280, 60500.000,  -777.721,     0.361
 22120.497, 60500.000,  -581.122,     0.468
 15760.248, 60500.000,  -572.449,     0.906
 28560.248, 60500.000,  -667.857,     0.448
 49231.056, 60500.000,  -693.878,     0.898
 43109.317, 60500.000,  -722.789,     0.870
 54716.770, 60500.000,  -696.769,     0.793
 25777.640, 60500.000,  -650.510,     0.757
 53285.714, 60500.000,  -682.313,     0.649
 43586.335, 60500.000,  -693.878,     0.794
 34284.472, 60500.000,  -624.490,     0.488
 25857.143, 60500.000,  -607.143,     0.889
 11467.081, 60500.000,  -601.361,     0.906
 37067.081, 60500.000,  -708.333,     0.780
 14090.683, 60500.000,  -647.619,     0.527
 11069.565, 60500.000,  -581.122,     0.630
 59248.447, 60500.000,  -699.660,     0.893
 13852.174, 60500.000,  -595.578,     0.831
 54319.255, 60500.000,  -763.265,     0.908
 49151.553, 60500.000,  -679.422,     0.578
 38895.652, 60500.000,  -659.184,     0.898
 44858.385, 60500.000,  -734.354,     0.629
 15998.758, 60500.000,  -557.993,     0.054
 31024.845, 60500.000,  -653.401,     0.931
 41916.770, 60500.000,  -690.986,     0.827
 21643.478, 60500.000,  -604.252,     0.935
 28321.739, 60500.000,  -636.054,     0.837
 25936.646, 60500.000,  -638.946,     0.714
 60122.981, 60500.000,  -717.007,     0.894
 55193.789, 60500.000,  -682.313,     0.265
 28162.733, 60500.000,  -638.946,     0.872
 29673.292, 60500.000,  -615.816,     0.816
 32296.894, 60500.000,  -650.510,     0.918
 27924.224, 60500.000,  -656.293,     0.852
 23710.559, 60500.000,  -656.293,     0.542
 34761.491, 60500.000,  -685.204,     0.698
 34840.994, 60500.000,  -679.422,     0.680
 35715.528, 60500.000,  -659.184,     0.843
 35238.509, 60500.000,  -638.946,     0.855
 16396.273, 60500.000,  -578.231,     0.942
 46766.460, 60500.000,  -693.878,     0.934
 46527.950, 60500.000,  -705.442,     0.862
 31581.366, 60500.000,  -638.946,     0.929
 41757.764, 60500.000,  -708.333,     0.439
 19099.379, 60500.000,  -653.401,     0.625
 20291.925, 60500.000,  -589.796,     0.879
 11626.087, 60500.000,  -555.102,     0.888
 24505.590, 60500.000,  -630.272,     0.795
 39213.665, 60500.000,  -696.769,     0.465
 44619.876, 60500.000,  -714.116,     0.517
 23472.050, 60500.000,  -650.510,     0.794
 15283.230, 60500.000,  -569.558,     0.895
 38339.130, 60500.000,  -659.184,     0.984
 43506.832, 60500.000,  -737.245,     0.316
 15362.733, 60500.000,  -592.687,     0.900
 18383.851, 60500.000,  -612.925,     0.945
 47402.484, 60500.000,  -717.007,     0.494
 21325.466, 60500.000,  -673.639,     0.935
 54478.261, 60500.000,  -693.878,     0.882
 11864.596, 60500.000,  -589.796,     0.630
 19496.894, 60500.000,  -633.163,     0.808
 47322.981, 60500.000,  -693.878,     0.940
  9400.000, 60500.000,  -534.864,     0.051
 34204.969, 60500.000,  -633.163,     0.737
 53842.236, 60500.000,  -748.810,     0.960
 60440.994, 60500.000,  -714.116,     0.958
 12182.609, 60500.000,  -584.014,     0.658
 40644.720, 60500.000,  -702.551,     0.473
 10115.528, 60500.000,  -581.122,     0.730
 31422.360, 60500.000,  -653.401,     0.586
 56386.335, 60500.000,  -708.333,     0.726
 45017.391, 60500.000,  -722.789,     0.922
 54716.770, 60500.000,  -693.878,     0.750
 37862.112, 60500.000,  -719.898,     0.292
 32614.907, 60500.000,  -621.599,     0.481
 40565.217, 60500.000,  -664.966,     0.933
 17191.304, 60500.000,  -557.993,     0.022
 45971.429, 60500.000,  -679.422,     0.851
 41837.267, 60500.000,  -662.075,     0.229
 50900.621, 60500.000,  -740.136,     0.963
 31342.857, 60500.000,  -615.816,     0.545
  9638.509, 60500.000,  -644.728,     0.643
 26731.677, 60500.000,  -650.510,     0.702
 60281.988, 60500.000,  -792.177,     0.475
 57101.863, 60500.000,  -690.986,     0.925
 50185.093, 60500.000,  -711.224,     0.583
 29434.783, 60500.000,  -638.946,     0.797
 37623.602, 60500.000,  -717.007,     0.513
 56783.851, 60500.000,  -719.898,     0.872
 59248.447, 60500.000,  -789.286,     0.185
 57578.882, 60500.000,  -728.571,     0.876
 34045.963, 60500.000,  -615.816,     0.070
 21961.491, 60500.000,  -633.163,     0.794
 47163.975, 60500.000,  -693.878,     0.911
 53921.739, 60500.000,  -728.571,     0.895
 43109.317, 60500.000,  -714.116,     0.542
 54716.770, 60500.000,  -745.918,     0.750
 20689.441, 60500.000,  -612.925,     0.851
 27129.193, 60500.000,  -612.925,     0.839
 53524.224, 60500.000,  -705.442,     0.739
 18145.342, 60500.000,  -621.599,     0.495
 28083.230, 60500.000,  -644.728,     0.950
 33727.950, 60500.000,  -653.401,     0.955
 41837.267, 60500.000,  -696.769,     0.622
 11546.584, 60500.000,  -644.728,     0.524
 51536.646, 60500.000,  -679.422,     0.644
 45653.416, 60500.000,  -676.531,     0.865
 55511.801, 60500.000,  -699.660,     0.925
 60361.491, 60500.000,  -797.959,     0.477
 18065.839, 60500.000,  -653.401,     0.955
 48356.522, 60500.000,  -737.245,     0.935
 17827.329, 60500.000,  -627.381,     0.610
 18940.373, 60500.000,  -612.925,     0.875
 29991.304, 60500.000,  -662.075,     0.526
 28321.739, 60500.000,  -670.748,     0.639
 14885.714, 60500.000,  -555.102,     0.867
 31342.857, 60500.000,  -690.986,     0.338
 26811.180, 60500.000,  -618.707,     0.935
 52649.689, 60500.000,  -763.265,     0.637
 21325.466, 60500.000,  -581.122,     0.462
 51775.155, 60500.000,  -748.810,     0.757
 34840.994, 60500.000,  -673.639,     0.826
 16157.764, 60500.000,  -557.993,     0.047
 25857.143, 60500.000,  -584.014,     0.792
 23551.553, 60500.000,  -624.490,     0.835
 57817.391, 60500.000,  -690.986,     0.870
 15601.242, 60500.000,  -662.075,     0.597
 48277.019, 60500.000,  -714.116,     0.879
 27685.714, 60500.000,  -589.796,     0.828
 39849.689, 60500.000,  -662.075,     0.845
 15124.224, 60500.000,  -618.707,     0.855
 24585.093, 60500.000,  -638.946,     0.876
 18622.360, 60500.000,  -589.796,     0.810
 16157.764, 60500.000,  -604.252,     0.922
 53365.217, 60500.000,  -763.265,     0.605
 60122.981, 60500.000,  -792.177,     0.396
 18860.870, 60500.000,  -662.075,     0.948
 18383.851, 60500.000,  -633.163,     0.904
 36749.068, 60500.000,  -717.007,     0.282
 41678.261, 60500.000,  -662.075,     0.226
 34125.466, 60500.000,  -627.381,     0.560
 15521.739, 60500.000,  -569.558,     0.918
 32773.913, 60500.000,  -688.095,     0.859
 60361.491, 60500.000,  -792.177,     0.477
 46766.460, 60500.000,  -708.333,     0.794
 19814.907, 60500.000,  -653.401,     0.399
 55432.298, 60500.000,  -734.354,     0.577
 41121.739, 60500.000,  -696.769,     0.899
 15680.745, 60500.000,  -555.102,     0.075
 18940.373, 60500.000,  -569.558,     0.465
 44142.857, 60500.000,  -690.986,     0.845
 15283.230, 60500.000,  -636.054,     0.898
 11705.590, 60500.000,  -560.884,     0.723
 46607.453, 60500.000,  -690.986,     0.980
 31104.348, 60500.000,  -653.401,     0.919
 19337.888, 60500.000,  -598.469,     0.867
 26572.671, 60500.000,  -595.578,     0.491
 10751.553, 60500.000,  -641.837,     0.735
 47084.472, 60500.000,  -743.027,     0.705
 50344.099, 60500.000,  -688.095,     0.766
 60043.478, 60500.000,  -722.789,     0.915
 13534.161, 60500.000,  -607.143,     0.867
 44937.888, 60500.000,  -725.680,     0.891
 59725.466, 60500.000,  -763.265,     0.624
 40644.720, 60500.000,  -670.748,     0.741
 34443.478, 60500.000,  -667.857,     0.923
 25618.634, 60500.000,  -584.014,     0.717
 11467.081, 60500.000,  -589.796,     0.761
 40088.199, 60500.000,  -708.333,     0.781
 27288.199, 60500.000,  -641.837,     0.847
 55670.807, 60500.000,  -682.313,     0.264
 58771.429, 60500.000,  -751.701,     0.475
 10751.553, 60500.000,  -557.993,     0.945
 20291.925, 60500.000,  -659.184,     0.494
 40485.714, 60500.000,  -673.639,     0.642
 18701.863, 60500.000,  -592.687,     0.864
 29673.292, 60500.000,  -627.381,     0.816
 19099.379, 60500.000,  -636.054,     0.955
 35874.534, 60500.000,  -696.769,     0.938
 17668.323, 60500.000,  -621.599,     0.625
 54875.776, 60500.000,  -748.810,     0.732
 17588.820, 60500.000,  -659.184,     0.824
 25459.627, 60500.000,  -653.401,     0.875
 41996.273, 60500.000,  -725.680,     0.801
 28242.236, 60500.000,  -676.531,     0.828
 33250.932, 60500.000,  -627.381,     0.589
 28162.733, 60500.000,  -688.095,     0.478
 39929.193, 60500.000,  -699.660,     0.492
 24187.578, 60500.000,  -607.143,     0.973
 41201.242, 60500.000,  -719.898,     0.729
 31342.857, 60500.000,  -601.361,     0.520
 27288.199, 60500.000,  -682.313,     0.862
 31581.366, 60500.000,  -696.769,     0.279
 49549.068, 60500.000,  -705.442,     0.824
 40326.708, 60500.000,  -714.116,     0.749
 45653.416, 60500.000,  -699.660,     0.686
 25698.137, 60500.000,  -676.531,     0.941
  9877.019, 60500.000,  -589.796,     0.800
 21404.969, 60500.000,  -586.905,     0.706
  9956.522, 60500.000,  -607.143,     0.878
 57181.366, 60500.000,  -708.333,     0.702
 25300.621, 60500.000,  -638.946,     0.886
 35715.528, 60500.000,  -662.075,     0.849
 19417.391, 60500.000,  -633.163,     0.812
 28798.758, 60500.000,  -633.163,     0.925
 43745.342, 60500.000,  -670.748,     0.827
 32932.919, 60500.000,  -644.728,     0.984
 48595.031, 60500.000,  -719.898,     0.478
 53444.720, 60500.000,  -728.571,     0.883
 54001.242, 60500.000,  -685.204,     0.610
 55114.286, 60500.000,  -769.048,     0.735
 35795.031, 60500.000,  -708.333,     0.597
 18542.857, 60500.000,  -624.490,     0.528
 37623.602, 60500.000,  -653.401,     0.902
 14567.702, 60500.000,  -557.993,     0.961
 27447.205, 60500.000,  -612.925,     0.866
 34920.497, 60500.000,  -627.381,     0.320
 28083.230, 60500.000,  -601.361,     0.573
 23710.559, 60500.000,  -607.143,     0.985
 30070.807, 60500.000,  -638.946,     0.747
 58532.919, 60500.000,  -740.136,     0.769
 20212.422, 60500.000,  -592.687,     0.745
 13534.161, 60500.000,  -584.014,     0.859
 26970.186, 60500.000,  -595.578,     0.478
 28639.752, 60500.000,  -595.578,     0.949
 12580.124, 60500.000,  -581.122,     0.732
 43824.845, 60500.000,  -679.422,     0.766
 17270.807, 60500.000,  -670.748,     0.081
 51775.155, 60500.000,  -676.531,     0.189
 26413.665, 60500.000,  -662.075,     0.477
 45335.404, 60500.000,  -740.136,     0.524
 12023.602, 60500.000,  -555.102,     0.958
 27129.193, 60500.000,  -584.014,     0.945
 57976.398, 60500.000,  -757.483,     0.850
 24505.590, 60500.000,  -673.639,     0.916
 55432.298, 60500.000,  -725.680,     0.940
 17906.832, 60500.000,  -566.667,     0.434
 17509.317, 60500.000,  -615.816,     0.799
 48277.019, 60500.000,  -702.551,     0.944
 27208.696, 60500.000,  -682.313,     0.859
 46925.466, 60500.000,  -708.333,     0.678
 31183.851, 60500.000,  -630.272,     0.952
 53842.236, 60500.000,  -708.333,     0.776
 52411.180, 60500.000,  -757.483,     0.594
 20689.441, 60500.000,  -592.687,     0.970
 34920.497, 60500.000,  -705.442,     0.733
 52808.696, 60500.000,  -679.422,     0.770
 55273.292, 60500.000,  -754.592,     0.958
 49628.571, 60500.000,  -676.531,     0.153
 42632.298, 60500.000,  -690.986,     0.924
 44063.354, 60500.000,  -711.224,     0.456
 52331.677, 60500.000,  -763.265,     0.720
 44460.870, 60500.000,  -673.639,     0.906
 14885.714, 60500.000,  -604.252,     0.531
 53921.739, 60500.000,  -714.116,     0.815
 38100.621, 60500.000,  -679.422,     0.802
 32773.913, 60500.000,  -641.837,     0.928
 46686.957, 60500.000,  -705.442,     0.754
 37305.590, 60500.000,  -644.728,     0.176
 10513.043, 60500.000,  -563.776,     0.988
 56704.348, 60500.000,  -771.939,     0.474
 12103.106, 60500.000,  -557.993,     0.884
 42791.304, 60500.000,  -676.531,     0.696
 48754.037, 60500.000,  -699.660,     0.907
 55432.298, 60500.000,  -682.313,     0.275
 36431.056, 60500.000,  -638.946,     0.204
 28560.248, 60500.000,  -630.272,     0.786
 16714.286, 60500.000,  -595.578,     0.925
 50185.093, 60500.000,  -725.680,     0.477
 41837.267, 60500.000,  -728.571,     0.720
 20450.932, 60500.000,  -656.293,     0.414
 26890.683, 60500.000,  -630.272,     0.850
 47879.503, 60500.000,  -725.680,     0.432
 27208.696, 60500.000,  -659.184,     0.758
 55352.795, 60500.000,  -688.095,     0.941
 50980.124, 60500.000,  -734.354,     0.840
 37146.584, 60500.000,  -702.551,     0.961
 15044.720, 60500.000,  -555.102,     0.889
 37703.106, 60500.000,  -670.748,     0.775
 33091.925, 60500.000,  -624.490,     0.558
 18383.851, 60500.000,  -641.837,     0.936
  9638.509, 60500.000,  -584.014,     0.839
 24187.578, 60500.000,  -584.014,     0.668
 56704.348, 60500.000,  -685.204,     0.251
 54955.280, 60500.000,  -719.898,     0.967
 24108.075, 60500.000,  -638.946,     0.906
 14567.702, 60500.000,  -601.361,     0.581
 28083.230, 60500.000,  -670.748,     0.688
 55432.298, 60500.000,  -719.898,     0.929
 40088.199, 60500.000,  -685.204,     0.655
 28242.236, 60500.000,  -621.599,     0.894
 31581.366, 60500.000,  -621.599,     0.859
 54716.770, 60500.000,  -688.095,     0.711
 12341.615, 60500.000,  -644.728,     0.467
 10433.540, 60500.000,  -601.361,     0.945
 28480.745, 60500.000,  -638.946,     0.870
 17509.317, 60500.000,  -621.599,     0.519
 43665.839, 60500.000,  -676.531,     0.861
 27129.193, 60500.000,  -589.796,     0.789
 53524.224, 60500.000,  -722.789,     0.881
 38657.143, 60500.000,  -653.401,     0.302
 31978.882, 60500.000,  -659.184,     0.660
 25777.640, 60500.000,  -690.986,     0.613
 21245.963, 60500.000,  -592.687,     0.843
 26731.677, 60500.000,  -592.687,     0.578
 39134.161, 60500.000,  -693.878,     0.674
 23313.043, 60500.000,  -682.313,     0.453
 13852.174, 60500.000,  -578.231,     0.790
 58771.429, 60500.000,  -763.265,     0.914
 35397.516, 60500.000,  -667.857,     0.916
 15998.758, 60500.000,  -581.122,     0.779
 45335.404, 60500.000,  -734.354,     0.758
 56783.851, 60500.000,  -722.789,     0.713
 23551.553, 60500.000,  -647.619,     0.856
 49787.578, 60500.000,  -722.789,     0.486
 22836.025, 60500.000,  -598.469,     0.914
